Time,Mode,Roll,Pitch,Z Relative distance,Y Relative Distance,X Relative Distance,Z Velocity Input,Y Velocity Input,X Velocity Input,Z Absolute Variance,Y Absolute Variance,X Absolute Variance
1609703829.1588387,Tracking,-0.002765299752354622,-0.0072364830411970615,1.58603290404847,-0.024865205999516023,-0.6144691248352248,0.158603290404847,0.007957639172200793,0.2794437248623943,-10.919693450210616,0.41718530282378197,0.22596004232764244
1609703829.2378845,Tracking,-0.002765299752354622,-0.0072364830411970615,1.5867578989684794,-0.02841078080738272,-0.6054933847456736,0.15867578989684794,0.026875840394006603,0.276524350980126,-10.919693450210616,0.41718530282378197,0.22596004232764244
1609703829.3259237,Tracking,-0.0042259469628334045,0.006554504856467247,1.5788949773837118,-0.025886255015644802,-0.5900969701886511,0.1578894977383712,0.013975713037154345,0.262424953041344,-10.878799895523116,0.5164779387414455,0.23126627132296562
1609703829.4146647,Tracking,-0.0042259469628334045,0.006554504856467247,1.5774359042370198,-0.024394422845170294,-0.5844265989229747,0.157743590423702,0.015485157607137721,0.27967487744082214,-10.878799895523116,0.5164779387414455,0.23126627132296562
1609703829.50166,Tracking,-0.0042259469628334045,0.006554504856467247,1.5771758406050287,-0.027257170983005334,-0.5732448262968854,0.15771758406050287,0.024627056017474048,0.26623127380415246,-10.878799895523116,0.5164779387414455,0.23126627132296562
1609703829.5986443,Tracking,-0.006102654151618481,0.00041948145371861756,1.575374293015408,-0.02642891671953885,-0.5714131532923385,0.1575374293015408,0.01756528611476757,0.2845793402696244,-10.838870505569503,0.607271071523428,0.23616554960608482
1609703829.6850863,Tracking,-0.006102654151618481,0.00041948145371861756,1.5726813761135576,-0.028168293931355337,-0.5670314010830204,0.15726813761135577,0.022871656225600855,0.27871751872643485,-10.838870505569503,0.607271071523428,0.23616554960608482
1609703829.7952595,Tracking,-0.004616516642272472,-0.002355886623263359,1.5711149534888307,-0.027879666073547575,-0.560424206047891,0.15711149534888308,0.019092502015823045,0.2762062510200083,-10.79996250080876,0.691110011190176,0.24047709628939629
1609703829.8856208,Tracking,-0.004616516642272472,-0.002355886623263359,1.570904574548194,-0.028127371601862614,-0.5491826916949148,0.15709045745481942,0.020095731177879148,0.26205587428213395,-10.79996250080876,0.691110011190176,0.24047709628939629
1609703829.981643,Tracking,-0.004616516642272472,-0.002355886623263359,1.5663391043175494,-0.027211382793075924,-0.5525466255359577,0.15663391043175495,0.01780849322800351,0.2907416080965717,-10.79996250080876,0.691110011190176,0.24047709628939629
1609703830.0724287,Tracking,-0.00476593803614378,0.0003243778774049133,1.56347512407927,-0.02638076435595234,-0.5487559931913416,0.156347512407927,0.017657258153769815,0.2776724305713371,-10.761517981765792,0.7687172256410122,0.2453838549554348
1609703830.161064,Tracking,-0.00476593803614378,0.0003243778774049133,1.5617892785766887,-0.02578872489695279,-0.5437957590567101,0.15617892785766888,0.017895630690710772,0.2743777980351681,-10.761517981765792,0.7687172256410122,0.2453838549554348
1609703830.2506328,Tracking,-0.00476593803614378,0.0003243778774049133,1.560829562496161,-0.024406254385849813,-0.539157842472864,0.1560829562496161,0.016056181086271788,0.2743952745167468,-10.761517981765792,0.7687172256410122,0.2453838549554348
1609703830.3359082,Tracking,-0.005033406894654036,-0.0035687622148543596,1.5587110607159036,-0.025085668946176996,-0.5378717513464847,0.15587110607159038,0.02016304263695009,0.280731422555255,-10.723134497879073,0.8403708301484585,0.2503463886678219
